"","","","Class of worker (COW)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","Not in universe (less than 16 years old/not in labor force (NILF) who last worked more than 5 years ago or never worked)","","","","","Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions","","","","","Employee of a private not-for-profit, tax-exempt, or charitable organization","","","","","Local government employee (city, county, etc.)","","","","","State government employee","","","","","Federal government employee","","","","","Self-employed in own not incorporated business, professional practice, or farm","","","","","Self-employed in own incorporated business, professional practice or farm","","","","","Working without pay in family business or farm","","","","","Unemployed and last worked 5 years ago or earlier or never worked","","","",""
"","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","","","Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","","","",""
"Group","White recode (White alone or in combination with one or more other races)","Total","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report","Total Temporary absence from work (UNEDITED-See 'Employment Status Recode' (ESR)) (NWAB)","N/A (less than 16 years old/at work/on layoff)","Yes","No","Did not report"
"","Total","332,387,543","132,688,081","64,982,240","111,314","55,556,734","12,037,793","131,487,146","0","2,130,581","24,357,518","104,999,047","16,951,628","0","274,420","3,293,779","13,383,429","14,563,572","0","327,290","2,818,313","11,417,969","8,184,926","0","134,004","1,421,433","6,629,489","6,580,953","0","90,694","1,173,319","5,316,940","12,562,924","0","327,403","2,978,814","9,256,707","7,464,498","0","131,546","1,331,948","6,001,004","611,910","0","16,580","278,703","316,627","1,291,905","0","479","1,027,593","263,833"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, unspecified -> Did not report -> Yes -> N/A (less than 16 years old/at work/not on layoff)","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, unspecified -> Did not report -> Yes -> N/A (less than 16 years old/at work/not on layoff) -> No","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, unspecified -> Did not report -> Yes -> N/A (less than 16 years old/at work/not on layoff) -> Yes","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill","","1,341,497","565,271","0","1,587","444,610","119,074","489,234","0","58,590","310,041","120,603","62,525","0","7,561","39,228","15,736","41,054","0","6,338","26,056","8,660","18,900","0","2,808","11,347","4,745","19,097","0","2,254","12,260","4,583","64,319","0","6,193","43,382","14,744","23,197","0","2,697","14,873","5,627","6,612","0","249","5,179","1,184","51,288","0","179","46,633","4,476"
" -> No, Temporarily Ill -> Yes","","97,263","2,418","0","279","678","1,461","67,130","0","4,368","2,818","59,944","8,450","0","649","466","7,335","2,883","0","136","188","2,559","2,063","0","128","34","1,901","1,810","0","180","30","1,600","7,245","0","497","246","6,502","2,609","0","287","117","2,205","390","0","0","44","346","2,265","0","36","204","2,025"
" -> No, Temporarily Ill -> Yes -> Did not report","","43,968","525","0","8","51","466","31,281","0","828","72","30,381","3,914","0","61","13","3,840","1,871","0","22","0","1,849","1,163","0","33","0","1,130","849","0","59","0","790","2,835","0","121","38","2,676","705","0","42","0","663","167","0","0","0","167","658","0","8","23","627"
" -> No, Temporarily Ill -> Yes -> Did not report -> No","","971","297","0","0","18","279","514","0","100","33","381","53","0","0","0","53","45","0","0","0","45","15","0","0","0","15","0","0","0","0","0","30","0","30","0","0","17","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> Did not report -> No -> No","","715","207","0","0","3","204","434","0","100","24","310","44","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","314","105","0","0","3","102","209","0","0","10","199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","401","102","0","0","0","102","225","0","100","14","111","44","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> Did not report -> No -> Yes","","256","90","0","0","15","75","80","0","0","9","71","9","0","0","0","9","45","0","0","0","45","15","0","0","0","15","0","0","0","0","0","0","0","0","0","0","17","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
"","No","226","75","0","0","0","75","80","0","0","9","71","9","0","0","0","9","45","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
"","Yes","30","15","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> Did not report -> Yes","","42,403","0","0","0","0","0","30,503","0","655","31","29,817","3,848","0","61","0","3,787","1,826","0","22","0","1,804","1,136","0","33","0","1,103","849","0","59","0","790","2,772","0","91","12","2,669","688","0","42","0","646","167","0","0","0","167","614","0","8","18","588"
" -> No, Temporarily Ill -> Yes -> Did not report -> Yes -> No","","34,613","0","0","0","0","0","25,837","0","595","31","25,211","2,770","0","50","0","2,720","1,399","0","9","0","1,390","609","0","20","0","589","573","0","20","0","553","2,185","0","91","12","2,082","656","0","42","0","614","167","0","0","0","167","417","0","8","18","391"
"","No","6,468","0","0","0","0","0","4,758","0","30","0","4,728","422","0","23","0","399","180","0","0","0","180","62","0","9","0","53","164","0","12","0","152","482","0","37","0","445","118","0","0","0","118","106","0","0","0","106","176","0","0","0","176"
"","Yes","28,145","0","0","0","0","0","21,079","0","565","31","20,483","2,348","0","27","0","2,321","1,219","0","9","0","1,210","547","0","11","0","536","409","0","8","0","401","1,703","0","54","12","1,637","538","0","42","0","496","61","0","0","0","61","241","0","8","18","215"
" -> No, Temporarily Ill -> Yes -> Did not report -> Yes -> Yes","","7,790","0","0","0","0","0","4,666","0","60","0","4,606","1,078","0","11","0","1,067","427","0","13","0","414","527","0","13","0","514","276","0","39","0","237","587","0","0","0","587","32","0","0","0","32","0","0","0","0","0","197","0","0","0","197"
"","No","7,093","0","0","0","0","0","4,336","0","37","0","4,299","940","0","11","0","929","325","0","13","0","312","504","0","13","0","491","276","0","39","0","237","483","0","0","0","483","32","0","0","0","32","0","0","0","0","0","197","0","0","0","197"
"","Yes","697","0","0","0","0","0","330","0","23","0","307","138","0","0","0","138","102","0","0","0","102","23","0","0","0","23","0","0","0","0","0","104","0","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> Did not report -> Did not report","","594","228","0","8","33","187","264","0","73","8","183","13","0","0","13","0","0","0","0","0","0","12","0","0","0","12","0","0","0","0","0","33","0","0","26","7","0","0","0","0","0","0","0","0","0","0","44","0","0","5","39"
" -> No, Temporarily Ill -> Yes -> Did not report -> Did not report -> No","","402","178","0","8","13","157","130","0","53","8","69","13","0","0","13","0","0","0","0","0","0","12","0","0","0","12","0","0","0","0","0","33","0","0","26","7","0","0","0","0","0","0","0","0","0","0","36","0","0","5","31"
"","No","70","8","0","0","0","8","62","0","17","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","332","170","0","8","13","149","68","0","36","8","24","13","0","0","13","0","0","0","0","0","0","12","0","0","0","12","0","0","0","0","0","33","0","0","26","7","0","0","0","0","0","0","0","0","0","0","36","0","0","5","31"
" -> No, Temporarily Ill -> Yes -> Did not report -> Did not report -> Yes","","192","50","0","0","20","30","134","0","20","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","8"
"","No","192","50","0","0","20","30","134","0","20","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","8"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> Did not report -> N/A (less than 16 years old/at work/not on layoff)","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> Did not report -> N/A (less than 16 years old/at work/not on layoff) -> No","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> Did not report -> N/A (less than 16 years old/at work/not on layoff) -> Yes","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall)","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> No","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> No -> No","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> No -> Yes","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> Yes","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> Yes -> No","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> Yes -> Yes","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> Did not report","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> Did not report -> No","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> Did not report -> Yes","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> N/A (less than 16 years old/at work/not on layoff)","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> N/A (less than 16 years old/at work/not on layoff) -> No","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> N/A (less than 16 years old/at work/temporarily absent/informed of recall) -> N/A (less than 16 years old/at work/not on layoff) -> Yes","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> No","","13,425","1,893","0","271","627","995","7,623","0","2,600","1,307","3,716","1,299","0","482","242","575","397","0","83","105","209","304","0","91","24","189","484","0","100","30","354","872","0","184","129","559","312","0","137","71","104","9","0","0","6","3","232","0","28","113","91"
" -> No, Temporarily Ill -> Yes -> No -> No","","8,250","1,443","0","271","469","703","4,528","0","1,170","706","2,652","955","0","242","179","534","220","0","40","85","95","136","0","43","0","93","182","0","40","22","120","610","0","54","70","486","173","0","63","39","71","3","0","0","0","3","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> No -> No -> No","","6,576","1,069","0","193","344","532","3,700","0","856","552","2,292","793","0","152","162","479","200","0","40","77","83","120","0","27","0","93","153","0","11","22","120","385","0","54","70","261","153","0","43","39","71","3","0","0","0","3","0","0","0","0","0"
"","No","1,304","170","0","0","81","89","915","0","334","131","450","86","0","34","37","15","9","0","0","9","0","0","0","0","0","0","40","0","0","0","40","41","0","1","40","0","43","0","43","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","5,272","899","0","193","263","443","2,785","0","522","421","1,842","707","0","118","125","464","191","0","40","68","83","120","0","27","0","93","113","0","11","22","80","344","0","53","30","261","110","0","0","39","71","3","0","0","0","3","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> No -> No -> Yes","","1,674","374","0","78","125","171","828","0","314","154","360","162","0","90","17","55","20","0","0","8","12","16","0","16","0","0","29","0","29","0","0","225","0","0","0","225","20","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","1,588","367","0","78","118","171","773","0","311","130","332","162","0","90","17","55","12","0","0","0","12","0","0","0","0","0","29","0","29","0","0","225","0","0","0","225","20","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","86","7","0","0","7","0","55","0","3","24","28","0","0","0","0","0","8","0","0","8","0","16","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> No -> Yes","","3,111","12","0","0","0","12","2,072","0","1,204","224","644","246","0","222","9","15","145","0","34","16","95","68","0","19","24","25","98","0","60","0","38","228","0","130","59","39","134","0","71","30","33","0","0","0","0","0","108","0","22","30","56"
" -> No, Temporarily Ill -> Yes -> No -> Yes -> No","","2,582","12","0","0","0","12","1,701","0","1,104","187","410","228","0","204","9","15","120","0","34","13","73","31","0","0","24","7","53","0","15","0","38","227","0","130","59","38","128","0","65","30","33","0","0","0","0","0","82","0","16","30","36"
"","No","696","12","0","0","0","12","375","0","340","21","14","5","0","5","0","0","42","0","34","0","8","7","0","0","0","7","38","0","0","0","38","147","0","88","59","0","51","0","15","17","19","0","0","0","0","0","19","0","0","0","19"
"","Yes","1,886","0","0","0","0","0","1,326","0","764","166","396","223","0","199","9","15","78","0","0","13","65","24","0","0","24","0","15","0","15","0","0","80","0","42","0","38","77","0","50","13","14","0","0","0","0","0","63","0","16","30","17"
" -> No, Temporarily Ill -> Yes -> No -> Yes -> Yes","","529","0","0","0","0","0","371","0","100","37","234","18","0","18","0","0","25","0","0","3","22","37","0","19","0","18","45","0","45","0","0","1","0","0","0","1","6","0","6","0","0","0","0","0","0","0","26","0","6","0","20"
"","No","509","0","0","0","0","0","371","0","100","37","234","18","0","18","0","0","11","0","0","3","8","37","0","19","0","18","45","0","45","0","0","1","0","0","0","1","6","0","6","0","0","0","0","0","0","0","20","0","0","0","20"
"","Yes","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","6","0","0"
" -> No, Temporarily Ill -> Yes -> No -> Did not report","","2,064","438","0","0","158","280","1,023","0","226","377","420","98","0","18","54","26","32","0","9","4","19","100","0","29","0","71","204","0","0","8","196","34","0","0","0","34","5","0","3","2","0","6","0","0","6","0","124","0","6","83","35"
" -> No, Temporarily Ill -> Yes -> No -> Did not report -> No","","1,384","387","0","0","158","229","768","0","151","305","312","91","0","18","47","26","23","0","0","4","19","40","0","0","0","40","9","0","0","8","1","27","0","0","0","27","5","0","3","2","0","0","0","0","0","0","34","0","6","28","0"
"","No","414","39","0","0","13","26","274","0","40","53","181","0","0","0","0","0","19","0","0","0","19","40","0","0","0","40","8","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","6","28","0"
"","Yes","970","348","0","0","145","203","494","0","111","252","131","91","0","18","47","26","4","0","0","4","0","0","0","0","0","0","1","0","0","0","1","27","0","0","0","27","5","0","3","2","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> No -> Did not report -> Yes","","680","51","0","0","0","51","255","0","75","72","108","7","0","0","7","0","9","0","9","0","0","60","0","29","0","31","195","0","0","0","195","7","0","0","0","7","0","0","0","0","0","6","0","0","6","0","90","0","0","55","35"
"","No","680","51","0","0","0","51","255","0","75","72","108","7","0","0","7","0","9","0","9","0","0","60","0","29","0","31","195","0","0","0","195","7","0","0","0","7","0","0","0","0","0","6","0","0","6","0","90","0","0","55","35"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> No -> N/A (less than 16 years old/at work/not on layoff)","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> No, Temporarily Ill -> Yes -> No -> N/A (less than 16 years old/at work/not on layoff) -> No","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
